country,description,points,price,province,region_1,taster_name,year,variety_100,designation_20,winery_3
US,"White pepper and smoke notes highlight the intense minerality in this steely Riesling. Lemony on the palate, this is crisp and brisk, and it comes with notes of wet slate and steel on the finish.",87,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,7.0,Dry,Wagner
US,"Fresh and fragrant, this apple-scented Riesling offers loads of brisk lemon-lime flavors augmented by a subtle vein of smoke. Dry in style, it's delicately textured with a lean, slightly cutting demeanor. Drink now through 2020.",88,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2015,7.0,Dry,Wagner
US,"Crisp and cutting, this zesty apple-scented wine offers loads of lemony refreshment. The palate is zippy and taut, invigorating with a clean mineral finish.",87,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2014,7.0,Dry,Wagner
US,"Lively and fresh with a floral and lemon citrus character in the nose and on the palate, this full-bodied Gewürtz offers lovely aromas and full-bodied flavors. Dry in style with a clean character. Pair with Indian or Asian cuisine or grilled chicken.",86,15.0,New York,Finger Lakes,Susan Kostrzewa,2007,23.0,Dry,Wagner
US,"The nose on this dry Gewürztraminer is a tad savory with hints of smoke and earth. By contrast, the palate is lavish with pink grapefruit and lychee flavors and a bright, fresh tangerine acidity. Nicely balanced in body and alcohol.",85,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,23.0,Dry,Wagner
US,"While the concentrated flavors of peaches and sweet pears are pleasant, whiffs of smoke and toasted nuts lend a savory, rather atypical character to this dry Gewürz. It's dry and brisk, with soft, lemony acidity.",84,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,23.0,Dry,Wagner
US,"Although subdued both aromatically and on the palate, this refreshing, dry Gewürztraminer smells sweetly of waxy white florals and lemons with a hint of bruised apples. There's not a lot of concentration of flavor, but its fresh apple and lemon flavors are clean and brisk, ending with a pleasant grapefruit pith finish.",85,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,23.0,Dry,Wagner
US,"Dusty mineral and smoke tones add complexity to fresh lemon and lime aromas on this concentrated, powerful off-dry Riesling. It's lush and silky on the palate, with ripe pineapple and yellow peach flavors. Lime juice acidity jolts the finish.",90,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,7.0,Semi Dry,Wagner
US,"Exuberant and floral on the nose, this Riesling is intense and fruity on the palate, with concentrated apple-jelly and peach flavors. Brightened by lime-inflected acidity, the long finish extends with a delicious waxy streak.",89,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,7.0,Semi Dry,Wagner
US,Delicate sweetness and lip-smacking juiciness come together in this off-dry Riesling. It's zesty and light-footed but chock full of peach and grapefruit nectar glazed with caramelized sugar. Drink now through 2018 to maximize its youthful energy.,88,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2013,7.0,Semi Dry,Wagner
US,"Mysteriously smoky on the nose, with an earthy sheen of crushed stones and steel. Just off-dry and fairly lean in style, it's surprisingly penetrating on the palate, with crisp lime and white peach flavors that linger.",86,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2009,7.0,Semi Dry,Wagner
US,"This Riesling has aromas that almost mimic a Chardonnay: toasty cream, vanilla, spice. On the palate, those more complex flavors continue, but are buoyed by some acidity and an intriguing touch of sweet flowers. Overall, a tasty sip.",84,13.0,New York,Finger Lakes,Susan Kostrzewa,2006,7.0,Semi Dry,Wagner
US,"Heady potpourri notes of rose petal and spice, lychee and melon abound on this high-impact but refined Gewürztraminer. Off dry and delicately framed, it's a refreshing sip marked by sunny squirts of tangerine acidity. Drink now through 2017.",89,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2013,23.0,Semi Dry,Wagner
US,"On the nose, this is a bit unique, offering unusual scents of pineapple, baked apple and white florals. Just slightly off-dry with loads of sweet, fresh apple flavors and a brisk, lemony acidity, the finish ends on an elegant jasmine tea note.",85,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,23.0,Semi Dry,Wagner
US,"Sour cherry aromas meld with notes of spice and briar on this bold, structured Pinot Noir. The palate boasts bright red-fruit notes with rustic hints of earth and brine, and a coating of grippy tannins that linger on the finish.",86,28.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,1.0,Reserve,Wagner
US,"Lithe and lean, this Chardonnay suggests a lighter-bodied, slighter expression. Zesty acidity and tart lemon-lime flavors are refreshing and thirst quenching on the palate though. The finish eases into delicate notes of spice and toast. Drink now through 2019.",86,18.0,New York,Finger Lakes,Anna Lee C. Iijima,2014,2.0,Reserve,Wagner
US,"The concentrated apple juice aromas on this off-dry Riesling have a dark, caramelized sugar note that carries through on the palate as well. Bracing acidity and a tart, green apple finish would make this wine an excellent accompaniment to skillet browned pork chops or chicken braised with apples.",85,13.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,7.0,Semi-Dry,Wagner
US,"This sweet white starts with beguiling aromas of orange blossom, white flowers and spice. The flavors are mouthfilling and honeyed—a pretty balance of exotic fruits and crisp minerality. Pair with lighter cuisine or salads.",86,15.0,New York,Finger Lakes,Susan Kostrzewa,2007,23.0,Semi-Dry,Wagner
US,"Tobacco box and cedar notes lend savory nuances to this stately, but slightly subdued Cabernet Sauvignon. Delicate black plum and cherry flavors are crisp and cool, fringed by soft fine tannins. Drink now through 2018.",87,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,4.0,Estate Bottled,Wagner
US,"Fresh, primary flavors of black cherries and plums are layered delicately with swathes of toast, granite and soil in this keenly balanced Merlot. It's refreshingly moderate in alcohol and the finish is long and persistent, extended by a streak of bristling sour-cherry acidity.",88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,17.0,Estate Bottled,Wagner
US,"Lean red-cherry and briar scents lend an elegant tone to this brisk, medium-bodied Cabernet Franc. The palate is a shade riper, with black cherry and plum flavors, countered with hints of earth, green leaf and ripe but coarsely grained tannins that linger.",85,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,19.0,Estate Bottled,Wagner
US,"There's plenty of ripe blackberry and cherry here, along with a heady dose of vanilla and spice, but also darker, earthier tones of forest floor and mulch that linger on the nose. The palate is fresh and crisp though, framed by fine, firm tannins and brisk acidity. It finishes with a tang.",86,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,19.0,Estate Bottled,Wagner
US,"While initially quite closed, time and aeration seem to replace dusty mineral and smoke tones on the nose of this dry rosé with prettier notes of blossom and cherry. It's delicately concentrated but revitalizing and refreshing.",87,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2015,19.0,Rosé of,Wagner
US,"More mineral than fruit, this delicately concentrated rosé offers glimpses of tart cherry and citrus flavor augmented by a backbone of fresh acidity. It's invigorating and spry with a lean dry finish.",87,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2016,19.0,Rosé of,Wagner
US,"A very appealing nose of earthy spice starts this successful Chard, and leads into a full, rounded blanket of toasted oak and fruit. There's complexity here without heaviness, and the wine finishes big but pretty. Pair with richer seafood—like crab—or creamy poultry dishes.",85,11.0,New York,Finger Lakes,Susan Kostrzewa,2005,2.0,Barrel Fermented,Wagner
US,"While delicate in frame, layers of exotic spice and vanilla amidst creamy peach and tangerine flavors lend flamboyance to this Chardonnay. It's forward and a bit oaky, but finishes vibrantly and briskly.",87,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2014,2.0,Barrel Fermented,Wagner
US,"Scents of salted caramels, smoke and apple blossom make this wonderfully enticing. It's a straightforward, easygoing wine, but highlighted by fresh apple and pear notes that melt into richer, rounder flavors of nuts and cream.",85,11.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,2.0,Barrel Fermented,Wagner
US,"Saline and sea breeze lend refreshing, nautical appeal to this elegant unoaked Chardonnay. It's plush and plump in mouthfeel but anchored by bracing lemon, tangerine and grapefruit flavors. Drink now through 2020.",89,12.0,New York,Finger Lakes,Anna Lee C. Iijima,2016,2.0,Unoaked,Wagner
US,"This unoaked Chardonnay showcases delicious pristine mango, peach and apricot flavors. Approachable and uncomplicated, it's a fruit-forward yet refreshingly structured wine for everyday pleasure. Drink now through 2019.",88,12.0,New York,Finger Lakes,Anna Lee C. Iijima,2015,2.0,Unoaked,Wagner
US,"Exotic pineapple, lime and tangerine scents combine with notes of slate and wet stone on this lovely Riesling. It's quite dry, but feels lush on the palate with a sweet grapefruit softness. Finishes long and minerally.",88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2009,7.0,Dry,Rooster Hill
US,"Savory notes of fennel and exotic spice add a dose of complexity to the sweet apple and pear flavors of this dry Riesling. Crisp, clean and refreshing, it finishes with a delicate green-floral note.",88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,7.0,Dry,Rooster Hill
US,"Hints of smoke and nut lend a savory tone to fresh pear and yellow peach on this dry, full-bodied Riesling. Textured and expansive on the palate, it's brightened by a splash of white-grapefruit acidity. Finishes moderately long.",85,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2012,7.0,Dry,Rooster Hill
US,"Overall, this elegant wine is dry with just a touch of stonefruit sweetness. Lemon yellow in color, there's brightness throughout with ripe apricots, honey and yellow freesia on the nose. A polished minerality and orange pith bitterness help keep things in balance.",86,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2008,7.0,Dry,Rooster Hill
US,"Delicate whiffs of cardamom and clove lend alluring spice to this intensely apple-toned wine. While richly rounded, almost plump, in mouthfeel, it's dry in style with racy lemon-lime acidity.",88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2013,7.0,Dry,Rooster Hill
US,"Dusty minerals, smoke and pollen notes lend an earthy tone to ripe pineapple, tangerine and lemon flavors in this dry Riesling. It's a bit rustic in style, but fresh citrus acidity and a bristling of lime pith brightens the finish. Drink now through 2019.",86,17.0,New York,Finger Lakes,Anna Lee C. Iijima,2014,7.0,Dry,Rooster Hill
US,"Zesty pink grapefruit, lime and lemon abound in this refreshingly spine-tingling wine. Delicately framed, it's sunny and tangerine-sweet on the midpalate, finishing spry and crisp.",88,16.0,New York,Finger Lakes,Anna Lee C. Iijima,2013,7.0,Estate,Rooster Hill
US,"Whiffs of cured meat and dark plum compote entice on the nose of this richly fruity Cabernet Franc. The palate is medium bodied and luscious, with flavors of sweet red plums and cherries. Green, leafy notes and nervy acidity add refreshment and verve.",87,25.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,19.0,Estate,Rooster Hill
US,"Whiffs of smoke and spice introduce heady aromas of white flower, lychee and stone fruit. The attack is sweet, with flavors of ripe melon and peach candy, but it tapers elegantly to a dry finish that's marked with hints of grape-skin astringency.",88,18.0,New York,Finger Lakes,Anna Lee C. Iijima,2010,23.0,Estate,Rooster Hill
US,"While grapefruit and lychee aromas are fresh and clean on the nose, the palate of this full-bodied Gewürztraminer is a bit muted by comparison. It's texturally rich, but flavors suggest pressed apple and pear accented by hints of ginger and spice. Drink now through 2018.",85,18.0,New York,Finger Lakes,Anna Lee C. Iijima,2015,23.0,Estate,Rooster Hill
US,"While delicately framed for its variety, this Gewürztraminer is concentrated with sunny tangerine and peach flavors. Delicate hints of smoke, spice and blossom accent the midpalate and linger on the finish.",87,18.0,New York,Finger Lakes,Anna Lee C. Iijima,2013,23.0,Estate,Rooster Hill
US,"Slightly herbal, earthy tones on the nose dissipate to reveal fresher grapefruit and lemon on the palate. It's piercing acidity and bristling texture make for an invigorating sip. Drink now through 2019.",87,15.0,New York,Finger Lakes,Anna Lee C. Iijima,2016,7.0,Dry,Glenora
